SummaryNr,Degree,Nature,Occupation,FallDist,Cause,FatCause
201283140,4,1,15,3,2,7
201763414,4,6,12,2,5,7
202529913,3,1,12,2,2,2
201311990,4,1,12,2,3,7
202598140,3,1,5,2,2,4
201955697,3,1,12,1,2,2
202529608,3,1,12,3,5,7
202550679,3,1,15,1,6,4
202529632,3,1,2,1,11,4
200632057,4,6,12,2,5,7
202502217,4,1,2,1,2,7
202597779,3,1,1,3,4,4
201509262,4,6,1,2,11,7
200651552,4,3,15,2,6,4
201924792,4,6,15,3,2,2
200203297,4,1,12,3,2,2
202519146,3,1,2,2,2,7
200758795,4,1,5,1,2,2
202540589,3,1,5,1,2,4
201924784,4,3,2,3,3,7
200357671,4,7,12,2,4,7
202080115,3,1,15,3,5,4
201614187,3,1,15,3,8,7
202488722,3,1,4,1,6,7
202529756,3,1,12,1,2,2
170766794,3,1,1,1,10,7
202540209,3,1,5,1,11,7
202342309,4,3,12,3,13,7
200452522,4,1,1,1,11,7
200677664,4,1,12,3,8,7
201184751,3,1,2,1,3,7
200357754,3,7,12,2,2,7
202596607,3,1,19,3,11,4
202596607,3,1,19,3,3,4
202597993,3,1,5,1,3,4
200541837,4,1,12,2,3,7
202507257,1,3,5,1,3,7
202540340,3,1,3,2,11,4
202475661,3,3,2,3,2,2
200775567,3,6,12,2,2,7
201614070,3,1,15,1,3,7
202467262,3,1,12,2,2,7
200452514,4,6,6,2,3,4
202488748,3,1,6,1,11,7
201283116,4,1,15,3,16,4
202568291,4,6,5,3,3,7
201523271,3,1,1,1,5,7
200690956,4,3,12,2,2,2
200824027,3,1,12,2,2,7
202488532,3,1,1,2,5,2
200625168,4,6,12,1,3,7
202502308,3,1,1,1,3,7
201859725,4,3,5,3,2,2
202529178,3,3,5,2,11,7
201492246,1,5,2,1,8,4
200212496,4,1,12,2,6,4
202529186,3,3,5,1,3,7
200981025,4,3,6,2,11,7
202506853,3,7,5,2,2,2
202502498,3,6,5,3,2,2
202540324,3,1,12,2,2,7
202454997,3,1,12,3,11,7
202488433,3,1,1,2,2,7
202506861,1,1,12,1,1,4
200541811,4,1,12,3,1,2
202079877,3,1,12,2,4,4
201022050,3,1,2,1,2,2
201022068,3,1,6,2,8,2
202540332,3,1,2,2,3,7
202560611,3,7,12,1,2,4
202467411,3,1,1,1,3,7
201859808,4,6,6,3,3,7
202550117,3,1,5,3,11,2
200462331,4,7,2,1,2,2
202080040,3,1,12,1,2,7
201126968,3,1,1,2,10,2
202079810,3,7,12,2,2,7
202079810,3,1,12,2,2,7
202502290,3,1,1,2,3,2
202540118,3,1,12,1,2,7
202488284,3,3,5,3,2,2
100625193,4,1,5,2,2,2
170363550,3,1,5,1,2,7
202023669,4,3,6,3,3,4
200083608,3,1,12,3,2,2
202540233,3,1,12,2,5,7
102605078,1,6,1,1,10,7
200462323,4,6,12,2,10,4
201283074,4,1,15,3,6,7
202488086,3,1,5,1,2,2
202563177,3,1,5,2,2,2
200002798,4,6,2,3,3,7
200203230,4,6,12,3,2,7
201492113,3,3,2,2,2,7
202549861,3,1,2,1,1,7
200742419,4,3,2,2,2,7
202079984,3,1,1,2,12,7
202539714,3,7,12,2,11,7
202487484,3,1,1,2,3,4
201073152,3,1,5,1,11,7
200625028,4,1,12,3,8,7
202549838,3,1,5,1,2,7
202467197,3,1,2,2,2,2
201073095,4,1,5,3,3,2
201924610,4,1,12,2,2,7
202573614,1,7,15,1,11,7
202563060,3,1,1,2,2,2
202088779,4,1,5,2,2,2
202506630,4,6,1,3,5,7
200775377,4,1,6,3,3,7
200775377,4,1,6,3,3,7
200555381,4,6,12,1,3,7
202454872,3,7,2,1,3,7
201021854,3,1,5,2,2,2
201021987,3,1,1,1,1,7
202483665,4,1,12,2,3,4
200775351,4,6,12,1,2,7
202584611,3,1,7,3,6,4
202488110,3,1,6,2,1,4
202467346,3,1,1,2,10,7
200357309,3,1,12,2,3,4
200831402,3,1,2,2,1,4
202487559,3,1,2,1,3,7
202549291,3,3,15,1,3,7
202562955,3,7,5,2,2,2
201262409,3,7,12,2,2,2
200411155,4,1,5,3,2,2
200713543,4,6,12,2,2,2
202563003,1,7,15,1,3,7
201363298,4,3,5,3,2,2
200604080,4,3,12,3,2,7
202079703,4,1,12,2,3,7
200357259,3,1,12,2,2,2
201613981,3,1,15,1,2,4
202573713,3,6,2,2,3,7
202517868,1,1,1,1,5,7
202342218,4,7,12,3,2,7
202079679,3,1,2,2,3,7
202487906,3,1,15,3,2,2
201184470,3,1,15,2,10,2
202539573,3,1,12,2,3,7
202539557,3,1,2,2,2,2
202529194,3,1,12,2,6,2
201638194,3,1,1,1,3,7
202584686,3,1,14,3,5,7
202079661,3,1,2,1,3,4
200103109,4,6,5,3,6,2
201491636,3,1,2,2,3,7
200775419,3,1,12,2,2,7
202562864,3,1,12,2,2,7
202529137,3,1,12,1,8,7
201321296,4,1,12,2,2,2
200151314,4,7,5,3,2,2
202079588,3,1,12,2,2,2
200103091,4,3,12,2,11,7
200775484,3,1,5,2,2,2
202466546,3,1,2,2,2,7
202448973,3,1,5,2,3,7
202539888,3,1,1,1,3,7
200002772,4,3,12,2,2,2
202454799,3,1,2,2,1,7
200775435,3,1,12,2,2,7
201408069,4,6,15,1,3,4
200713519,4,6,12,3,2,2
202342168,4,3,2,3,2,2
200083475,4,1,12,3,3,7
202448874,3,1,6,2,2,7
202449401,3,1,2,2,2,7
200925477,4,6,6,3,2,4
170840789,4,6,1,3,3,7
200831386,1,7,12,2,2,7
201924503,4,3,12,3,3,7
202562666,3,1,15,2,3,2
200831287,4,3,12,2,3,7
201924487,4,1,12,3,2,7
201072907,3,1,2,2,2,7
202487658,3,6,15,1,5,7
200203180,4,1,1,2,3,7
200624906,4,1,1,3,6,7
202505384,3,7,15,2,6,2
201149853,3,6,1,2,2,4
201491578,3,7,1,1,3,7
201862984,4,6,12,3,1,7
202517736,3,1,5,3,2,2
201184405,3,7,5,1,2,7
200356350,3,1,1,3,3,7
202342127,3,6,12,2,5,4
200232163,4,6,12,3,5,7
200541746,4,6,12,2,5,2
201490885,3,1,15,1,3,7
202528980,3,1,12,2,2,2
202562559,3,3,12,1,11,2
200170934,4,1,15,3,1,4
202549259,3,1,5,1,11,4
200452407,4,6,12,3,3,7
201043783,4,6,2,2,3,4
201043791,3,7,1,1,1,7
201043791,1,7,1,1,1,7
201043791,3,1,1,1,1,7
200925402,4,7,1,2,2,7
201931193,4,6,12,3,5,7
201072626,4,6,1,3,13,7
202466561,3,1,1,1,4,7
202539631,3,1,15,2,3,7
201573474,4,6,12,2,5,7
202342085,4,1,12,3,2,7
201126745,3,1,1,2,1,4
200631877,4,7,15,3,3,7
200631877,3,7,4,3,3,7
202288833,3,1,12,3,5,2
202288833,3,1,12,3,5,2
202005138,4,6,12,1,10,7
201150000,3,1,5,1,2,2
202539318,3,1,2,1,3,7
200002731,4,3,12,1,11,7
202342051,4,7,12,2,6,4
201508603,3,1,12,2,1,7
200332070,4,1,12,3,8,4
201262334,4,3,12,3,5,7
202466850,3,1,2,3,2,2
171044399,3,3,1,2,6,7
202005120,4,3,5,3,12,2
125474304,3,3,1,2,10,7
201073178,3,1,5,1,11,7
201043833,1,7,15,2,2,2
201043833,1,7,15,2,2,2
201043833,1,7,15,2,2,2
201043833,3,7,15,2,2,2
201043833,3,7,15,2,2,2
201043833,1,7,15,2,2,2
202449286,1,1,15,1,2,7
200996874,4,7,12,3,11,7
200677359,4,6,12,3,3,7
202487252,1,5,15,1,1,7
202517405,3,1,15,2,6,2
200802007,3,1,5,2,2,2
202527909,3,6,12,2,2,2
201169950,3,7,12,1,3,7
201169950,3,7,12,2,3,7
202549226,3,1,1,2,5,4
200775302,3,1,15,1,6,4
200925378,4,6,12,1,1,4
202466793,3,1,14,2,3,2
201637766,3,7,15,3,2,7
202448502,3,1,5,2,3,4
201702487,3,1,1,2,11,4
202486916,3,1,15,2,11,2
200713378,4,6,5,2,2,2
200823821,3,1,12,3,5,2
200775336,3,1,12,2,2,2
202487054,3,1,1,1,3,7
202472478,4,1,12,1,1,4
202126579,4,3,12,2,3,7
202448080,4,6,1,2,11,4
201773231,4,6,5,3,2,2
202562542,3,1,2,2,2,4
202475026,3,7,5,2,11,7
202528568,3,1,15,2,4,7
200624740,4,6,12,3,3,4
201043734,4,1,6,3,3,4
200775179,1,5,5,1,8,4
201702461,3,1,12,1,2,7
201169877,3,1,12,1,3,7
202466223,3,7,2,2,4,7
201021672,3,1,1,1,10,7
202342028,3,1,12,1,2,7
200831360,3,1,12,1,3,2
202539110,3,1,2,1,2,7
202449005,3,1,1,1,1,7
202341996,3,6,12,3,8,7
201523180,3,1,1,1,3,7
202449138,3,1,2,1,2,7
202079430,4,6,2,3,2,7
200203149,4,6,1,2,8,4
202500492,3,1,1,1,2,7
202539458,1,7,2,2,2,7
201072659,3,1,5,1,3,4
200603975,4,7,12,3,5,4
200677292,4,6,12,3,4,4
201072386,3,1,6,2,3,4
202341988,4,6,12,3,3,7
202449096,3,1,1,1,3,7
201523172,1,3,2,2,2,7
200925360,4,6,12,2,8,2
201184330,3,1,1,3,3,7
200677276,4,1,12,3,5,2
200612919,3,1,12,3,2,2
311899769,3,1,12,2,10,7
200083400,3,3,12,2,3,7
202539243,3,1,12,2,2,4
201508470,3,7,6,2,5,7
201955499,4,1,12,2,6,4
201491651,3,1,6,2,11,7
202502795,3,3,15,2,2,7
202448197,3,1,2,1,11,7
201508447,3,1,1,2,8,4
202506531,3,1,15,1,12,4
202505491,3,5,6,2,3,2
202079406,4,3,5,2,2,4
201407988,4,7,15,3,2,4
201126778,3,1,1,2,3,7
201043692,3,7,3,1,3,7
201508488,3,1,2,1,2,7
201311818,3,3,5,1,11,7
200925121,4,1,12,1,11,7
202539391,3,1,2,1,3,4
201250180,4,6,15,3,4,7
201250180,3,1,15,3,4,7
202506366,4,3,1,1,1,7
202500500,3,1,2,2,1,7
202486734,3,1,6,2,5,7
171044365,3,1,1,1,11,7
202499711,3,1,15,1,3,7
202474896,3,1,5,3,2,2
202505467,1,7,5,2,2,2
202499463,1,1,15,1,3,4
202023602,4,3,4,2,2,2
202447587,4,6,4,3,5,4
202539334,3,1,2,2,2,2
200541712,4,1,12,3,2,2
200203099,4,6,12,3,3,7
200624625,4,6,2,1,11,7
201149762,3,1,15,1,1,7
201072816,3,7,6,2,11,2
202454252,3,6,5,2,2,7
202527362,4,6,15,3,4,4
200624674,4,1,15,3,2,2
202448783,3,1,1,1,11,7
201282902,4,6,15,3,2,2
200775146,3,1,12,2,2,7
202504494,4,1,2,3,3,4
201149861,3,1,1,2,5,4
202126561,4,1,15,1,1,7
201039914,3,1,5,2,2,7
201072634,3,1,12,2,2,7
202539284,3,1,1,3,11,2
201613700,3,1,2,1,11,7
202539292,3,1,15,1,4,7
202448627,3,1,1,2,5,7
202539136,3,3,2,1,4,4
201262292,4,3,12,1,1,4
201508389,3,1,12,2,3,2
202527354,3,1,1,1,3,4
202448601,3,1,2,1,1,4
200774917,3,1,12,2,2,2
201637519,3,1,5,2,2,2
202539094,3,1,1,1,11,7
202539037,3,1,12,1,11,7
202341954,4,3,12,3,3,7
202517272,3,1,15,1,8,4
202466843,3,1,1,2,3,7
200033140,4,1,12,2,3,2
200053130,3,3,12,3,5,2
200053130,4,1,12,3,5,2
202341947,4,7,12,1,11,7
202504890,3,1,15,3,11,2
200541670,4,7,12,3,2,7
202527313,1,1,2,3,2,7
200624575,4,6,2,2,2,7
202539086,1,7,1,2,5,7
201622487,3,1,15,2,3,4
202288718,4,6,1,3,3,2
202288718,3,6,1,3,3,2
202447868,1,7,15,2,3,7
201859097,4,1,12,1,2,7
202527289,3,1,15,1,3,7
202448569,3,1,2,1,1,7
201184074,4,6,5,3,2,2
202088498,4,6,12,3,2,2
310062658,3,1,5,2,6,7
202474821,3,6,5,1,2,7
202528618,3,5,12,1,2,7
201508363,3,1,3,1,11,4
201613742,3,1,5,2,2,7
202527271,3,6,2,1,12,2
202466181,3,1,3,2,8,7
202517314,3,1,2,1,2,2
311213433,4,7,12,2,4,7
202498093,3,1,15,2,2,7
201072691,3,1,12,2,5,7
200624732,4,1,14,2,11,2
201508256,3,1,1,1,3,7
201043528,4,6,2,1,1,7
201169679,3,1,15,2,10,7
201508249,3,1,15,2,11,2
202079158,3,1,6,2,2,7
200925055,4,3,3,2,11,4
201071917,3,7,5,2,3,2
201169869,3,1,1,1,3,7
202472304,4,1,12,1,2,2
202014577,4,3,12,3,2,2
170835607,3,1,15,2,1,7
202466074,3,1,1,2,3,7
200102986,4,3,12,3,3,7
202341913,4,3,12,1,6,4
202486452,3,1,5,2,2,2
201072576,3,5,5,2,3,4
202466017,3,1,5,2,2,2
200612760,1,7,15,1,16,4
201043650,3,1,12,2,2,2
201072550,3,1,4,1,2,7
200677128,4,6,12,2,3,7
201311784,4,6,12,3,3,7
201702388,3,1,5,1,10,7
202466066,3,1,2,2,11,7
202448049,1,1,1,2,11,4
200774859,4,6,12,2,8,4
201039963,3,1,12,1,4,7
200774974,3,1,12,1,11,4
201043460,4,6,1,3,5,4
201072055,3,1,2,2,2,2
201043478,1,1,6,1,13,7
200758563,4,1,14,1,11,7
202504445,3,6,15,3,2,7
200742310,4,3,12,2,2,2
200033108,4,6,12,3,2,4
201203791,3,1,2,2,2,7
202341897,4,1,12,3,2,4
200823672,3,1,12,2,2,7
200774982,3,7,12,2,2,2
200033090,4,6,12,3,1,4
202454047,3,3,15,2,3,7
202447280,3,5,1,1,3,7
200555050,4,6,12,2,3,4
202504478,1,1,1,2,11,4
202288635,4,3,1,1,3,7
200203156,4,6,12,2,1,4
170839864,3,7,4,1,3,2
200151272,4,6,12,3,3,2
201637360,3,3,12,2,2,2
200774834,3,1,12,3,2,2
200514560,4,1,1,2,4,7
202501482,4,1,1,3,11,4
200541654,4,1,12,1,11,7
201490406,3,3,19,1,2,7
200624534,4,3,5,2,2,2
202474516,3,5,1,2,11,7
202341889,4,3,12,3,2,4
201321148,3,3,12,1,3,2
201149150,4,3,15,1,8,7
201262268,4,1,5,2,2,2
202527008,4,1,1,2,3,2
201169737,3,1,5,1,3,7
202506200,3,3,12,1,2,2
202079133,3,6,12,2,2,4
202341871,4,3,12,1,2,7
200103273,3,1,12,3,3,7
200103273,3,1,12,3,3,7
200103273,3,1,12,3,3,7
202447900,3,1,2,3,2,2
202527206,1,6,12,2,4,2
201169612,3,6,2,3,2,7
202527370,1,1,15,1,4,7
200881381,4,1,5,1,2,2
200677003,4,6,12,1,6,7
202454112,3,1,5,1,2,2
200631786,4,3,5,3,2,2
202447090,1,1,2,2,2,2
202447090,1,7,2,2,2,2
201763000,4,3,2,3,2,7
202251658,4,6,12,3,2,2
200922391,4,6,1,3,1,4
202516324,3,1,15,2,6,2
201637246,4,6,15,3,3,2
200677037,4,3,15,1,2,7
201859477,4,6,1,2,2,2
201924339,4,1,12,3,2,2
170839773,3,1,1,2,5,7
200823698,3,1,12,2,7,7
200271781,4,1,5,2,2,4
200452316,4,6,12,3,3,7
200331965,3,1,12,2,3,4
202288593,4,1,12,3,5,7
201490414,3,3,15,2,2,2
201169539,3,1,1,2,1,7
201043338,4,6,12,3,4,7
201149572,1,3,15,1,8,7
201071487,3,7,15,1,2,7
201071487,3,1,15,2,2,2
201126398,1,7,1,2,5,4
200002525,4,6,15,2,3,2
200643948,4,3,12,2,11,7
202079117,3,3,6,3,11,7
200374403,4,6,14,3,8,7
200603785,4,1,15,3,4,4
202446852,3,1,15,2,7,4
201169588,3,1,1,2,1,7
202486247,3,1,1,2,2,7
200541639,4,1,12,3,2,7
200541639,3,1,12,3,2,7
202288569,3,7,1,1,1,7
202288569,3,7,1,1,1,7
200263382,4,6,12,3,6,7
200541621,4,1,12,3,8,7
200713279,4,1,12,2,2,2
200202992,4,1,12,2,3,2
201071354,3,1,15,2,3,7
201169547,3,1,1,2,11,7
201184009,3,1,1,2,11,4
202447678,3,1,1,2,3,7
201071438,3,1,1,2,5,4
202464939,3,3,1,2,10,7
201637139,4,1,12,2,3,7
201126364,3,7,1,1,4,7
170835821,3,1,5,1,4,7
170835839,3,1,4,1,2,2
200612653,1,1,5,2,2,7
202023586,4,7,2,3,2,2
200462224,4,3,2,1,3,7
202474383,3,1,15,2,6,2
201762986,4,1,12,2,8,7
202486379,3,1,5,1,2,2
201507944,3,1,12,2,2,2
202539250,3,1,5,1,3,7
200631729,4,3,15,3,5,7
202447264,3,1,5,2,11,7
200554996,4,1,12,3,3,4
201702347,3,6,12,2,11,7
201702347,3,7,12,2,11,7
201702347,3,6,12,2,11,7
201407939,4,6,15,2,2,4
201149069,3,1,5,1,3,7
202474417,3,1,15,1,3,7
202486007,3,1,1,2,5,7
201924271,4,3,12,3,2,2
200774784,4,6,5,2,2,2
201072030,3,7,2,1,3,7
200023372,4,6,5,3,2,2
202288684,3,1,2,2,2,2
201169174,3,7,12,2,3,4
201021326,3,1,5,1,11,7
202474375,3,1,12,1,5,7
201043262,3,6,5,3,1,4
201043262,3,6,5,3,1,4
201613510,3,1,5,3,3,7
201613510,3,1,2,3,3,7
200053064,4,3,12,3,5,7
202465456,3,1,1,1,10,7
201781028,4,6,4,3,6,2
202288536,4,6,2,1,2,2
202453734,4,1,15,3,6,2
202485843,3,3,14,2,11,2
201344546,4,1,12,2,11,7
201344546,3,1,12,2,11,7
202506267,3,1,5,1,2,2
202526646,3,1,5,2,2,2
201508017,3,1,1,2,8,4
201955226,3,1,2,2,2,4
201344561,4,1,5,2,2,2
200742245,4,1,12,3,2,2
201637071,3,1,12,3,3,4
200083251,3,1,12,1,2,7
201043247,4,1,15,3,14,4
200603728,4,3,12,3,5,7
201039849,3,1,12,2,5,7
202503611,3,7,1,3,2,2
201183852,3,1,2,1,4,7
200603751,4,6,12,1,2,2
201762952,4,3,2,3,2,7
200612729,3,6,12,3,2,7
200924918,4,6,1,3,3,2
202454039,3,1,15,3,3,7
200220226,4,5,12,3,2,4
202485744,3,1,3,1,16,7
202526604,3,1,5,1,11,7
202014502,4,6,12,2,2,2
202447199,3,6,5,2,2,2
200212215,4,6,15,2,6,7
201071537,3,1,12,2,1,4
201637006,4,1,12,1,10,7
200996692,4,1,2,3,2,7
200083061,1,7,12,1,2,7
201043221,3,7,12,3,4,7
201043221,3,7,12,3,4,7
201043221,4,1,12,3,4,7
202078838,3,1,15,2,5,7
200922342,4,1,15,3,2,2
202447223,3,6,5,2,2,4
200603744,4,3,12,3,5,7
202496782,3,7,15,2,2,4
201353406,4,1,1,2,3,2
201282746,4,1,12,2,2,2
200514446,4,3,19,3,5,4
201126448,3,5,12,2,2,2
201071776,3,1,5,2,2,2
200554988,4,1,12,3,5,7
202363479,3,1,15,2,2,2
201039419,3,7,15,1,3,7
201169513,3,1,5,2,2,7
202495941,3,3,12,1,2,2
201363025,4,6,12,2,11,4
202485967,3,1,1,2,1,2
201169034,3,1,15,1,1,7
202446373,4,6,4,3,4,2
202501433,3,1,2,3,6,7
202526976,3,1,12,2,11,7
200924900,4,3,12,1,12,7
202465498,3,1,15,2,6,2
202500971,1,1,1,2,10,7
202500971,1,1,1,2,10,7
202472163,4,1,2,3,2,7
202014486,4,1,5,3,2,2
202363289,1,1,1,2,10,7
200612646,3,1,12,3,3,7
202485645,3,1,2,3,2,2
201353380,4,1,2,2,2,2
201089851,3,1,5,1,2,7
201858727,4,6,12,1,3,7
202495883,1,1,12,2,5,7
201169455,3,1,5,3,11,4
200676872,4,6,12,3,4,7
202485512,3,1,5,1,3,7
202465076,3,1,12,2,11,2
201859006,4,1,2,1,3,7
201168945,4,3,2,3,2,7
200996569,4,1,1,1,10,4
200082998,4,3,12,3,2,2
200452266,4,6,12,3,2,2
200676864,4,6,12,2,1,7
201344496,4,6,12,3,11,7
201344496,4,6,12,3,11,7
200922326,4,1,6,3,3,7
201942570,4,1,14,1,8,7
201169091,3,1,15,2,1,4
201149275,3,1,1,2,3,7
201311701,4,1,15,2,6,2
201183639,3,5,1,3,3,2
201622321,4,1,6,1,3,7
200202901,4,1,12,2,1,7
201490828,1,1,5,2,2,2
201955135,3,7,12,2,2,2
200784189,4,7,2,2,2,4
200374254,4,3,6,3,5,7
202506028,3,1,5,2,2,2
202516308,1,7,5,1,2,7
202474177,3,6,15,1,12,7
200924868,4,3,1,2,10,4
202360178,3,1,15,1,8,7
202498796,1,7,5,3,3,2
200102804,4,1,12,2,2,2
202078754,1,7,2,1,11,7
201859287,4,6,5,3,2,2
201955127,3,7,12,2,6,7
201071677,3,1,4,2,2,7
200881324,3,1,2,2,2,4
202078689,3,1,12,2,2,2
201773116,4,3,5,2,11,7
200002475,4,7,5,2,2,2
200676823,4,6,12,2,2,2
202472098,4,3,2,2,2,7
201043155,3,1,12,1,5,7
202078697,3,1,1,2,11,4
200676815,4,3,12,2,6,7
202485462,3,1,5,2,2,4
201992922,4,6,5,2,10,7
200676799,4,6,12,3,10,4
201043114,4,7,2,1,3,7
200676807,4,3,1,2,10,7
202446035,1,6,4,2,2,2
200541613,4,1,12,3,2,2
201262201,4,1,1,1,3,2
201955119,3,7,12,2,2,2
201149036,3,3,1,2,3,7
201021227,3,1,5,2,2,7
202465217,3,1,2,1,1,7
201353364,4,1,12,3,13,7
201021177,3,1,5,1,8,7
200203008,4,1,2,3,4,7
200203008,3,1,2,3,4,7
200924835,4,3,12,3,2,2
201089257,3,1,2,2,2,7
201043163,3,1,3,2,3,4
200924843,4,6,12,1,3,7
201149234,3,1,5,2,2,2
201169281,1,7,2,2,2,7
201089703,3,1,15,2,2,4
201089729,1,3,1,2,2,7
201489580,4,6,12,3,8,7
202446720,3,1,1,2,4,7
200073740,4,1,12,1,2,2
202359618,3,1,1,2,3,7
200624310,4,6,5,3,2,2
202078168,3,1,15,1,4,7
200271708,4,6,1,3,13,7
201522901,3,1,5,2,2,2
201489986,3,1,15,1,1,4
200774776,3,7,12,1,3,4
202358941,3,1,2,2,10,4
200462158,4,3,12,2,10,7
202485363,3,1,5,1,2,2
202446837,3,1,1,2,3,7
200624294,4,6,12,3,2,2
201622271,4,1,2,1,2,7
201489648,3,7,12,1,1,7
202472031,4,1,12,2,2,2
201169166,1,7,15,1,3,4
201282670,4,7,12,2,6,4
201183464,3,7,2,1,2,7
200643799,4,3,5,3,2,2
202495719,3,1,15,2,2,2
200881316,3,1,6,2,5,7
202472015,4,7,12,1,3,7
201924131,4,3,12,3,5,2
201507795,4,1,12,3,11,7
202461992,4,6,12,3,2,2
202446605,3,1,2,1,2,4
201071446,3,1,5,2,2,7
201720265,4,3,5,3,2,2
202498713,3,7,1,2,3,7
201089240,3,7,1,2,3,7
200624252,4,6,12,3,3,4
200624278,4,6,5,2,2,2
200774701,3,1,12,2,11,7
201353349,4,7,12,3,3,4
202484978,3,7,1,2,4,2
201636685,3,1,12,1,4,4
202454179,3,1,1,2,3,7
201507456,3,1,2,1,2,7
201311677,3,3,2,1,1,4
201489481,3,1,12,1,2,7
201089521,3,3,1,1,3,7
202474003,3,1,12,1,2,7
201561842,4,3,12,3,2,7
202473732,3,1,2,2,2,7
200052959,3,3,12,2,2,2
202446555,1,1,2,2,1,7
201489754,3,1,2,1,3,2
201507522,3,1,15,1,11,4
201353323,4,3,14,3,11,2
202445250,3,1,2,2,2,2
201407871,4,1,15,3,2,2
201489515,3,3,12,1,2,2
201203510,3,1,5,1,2,2
202251625,4,6,12,3,5,7
202464467,3,1,12,1,1,7
200122828,4,6,12,3,2,7
201168861,3,1,5,3,1,4
202453346,3,1,12,3,5,7
308684703,1,7,1,3,10,7
200374171,4,6,5,3,2,2
202446340,3,7,2,2,10,7
200356079,4,6,12,1,3,7
200774735,3,1,12,2,4,7
201954997,4,3,2,1,3,7
201507563,3,1,12,2,2,2
200742211,3,1,5,2,2,7
201942448,4,6,1,3,3,7
201992864,4,1,2,1,1,7
201169265,3,1,1,2,10,7
200713030,4,1,2,3,2,7
202359121,3,1,5,3,2,2
202453361,3,1,5,3,2,2
201042983,4,3,1,3,3,7
200774677,4,6,12,3,3,4
201344355,4,1,12,1,1,4
201489846,3,1,5,1,1,7
200910453,4,6,5,3,2,2
200082949,3,7,12,2,2,7
202495628,3,1,12,2,3,7
202004974,4,3,12,3,2,2
202453387,3,1,1,1,1,7
201573193,4,6,12,3,2,7
000952986,4,1,5,1,3,4
200624187,4,3,5,3,2,2
200151215,4,6,12,3,2,2
200514347,4,1,2,2,2,2
201489820,3,1,1,1,1,4
200212165,4,6,15,2,2,4
201344330,4,1,15,2,2,7
202495263,3,1,1,2,11,7
201762911,4,1,15,2,3,7
200082923,1,5,12,2,11,2
201071156,3,1,5,2,3,7
201071156,3,1,5,2,3,7
201489796,1,1,2,2,2,7
200012557,4,6,15,2,3,2
202464475,3,1,1,2,3,7
202078028,3,7,5,1,6,7
200742161,3,1,12,2,2,7
201489457,3,1,12,1,2,2
202484937,1,7,5,1,3,7
200901981,3,1,2,2,2,2
200374106,4,6,1,3,2,2
200554673,4,6,12,3,5,7
201407855,4,6,15,1,2,7
202220596,4,7,12,1,3,7
308684315,4,6,5,2,2,2
202498697,4,6,5,3,2,2
201636636,3,1,12,2,3,7
202495495,3,1,2,3,1,4
201042918,3,7,1,2,3,7
201042918,3,1,1,2,3,7
202363446,1,7,1,2,3,4
200052900,1,6,12,1,5,7
200052900,1,6,12,1,5,7
200355865,4,6,5,3,2,2
201380870,3,1,15,1,3,7
200612497,3,1,12,2,2,2
202453643,3,3,15,2,10,4
201089232,3,1,5,2,2,2
200924710,4,1,8,3,2,2
202495412,3,6,12,1,3,7
200901940,4,3,12,3,10,7
200923464,4,6,15,2,5,4
202461851,4,7,12,3,2,2
202363230,1,7,15,2,3,7
200202851,4,1,12,2,3,2
200462190,4,6,12,3,5,4
200676518,4,6,2,3,2,2
202078135,3,1,12,2,3,2
200742203,3,3,2,2,2,7
202361945,4,6,15,3,2,2
200541530,4,1,12,3,6,7
202484622,3,7,5,2,4,2
201168648,3,1,12,2,11,4
200082931,3,1,12,2,2,2
310811997,3,1,12,1,3,7
201168663,3,1,12,1,2,7
200554640,4,6,12,3,2,2
202359592,3,1,6,2,3,7
202496964,3,1,1,2,2,2
200263085,4,6,12,3,3,7
202359048,3,5,1,2,4,7
201992740,3,1,15,3,5,7
201561776,4,3,5,1,1,7
202358925,3,1,1,2,10,7
201507167,3,1,2,1,1,4
200052835,3,7,12,1,11,4
202445219,3,1,15,2,10,7
200801694,3,1,12,3,4,2
201862893,4,6,15,3,11,2
171111511,4,6,5,3,2,2
202444980,4,6,1,2,3,2
201859014,4,3,5,3,2,2
201088770,3,1,15,1,3,7
202464368,3,1,12,3,11,7
201489317,4,6,5,2,2,2
201088556,3,1,2,2,3,7
200514313,4,1,1,3,5,7
202444949,3,1,5,1,1,7
201038619,4,1,15,2,6,7
201489325,3,6,14,2,10,2
200462117,4,3,5,3,2,2
202445433,3,1,1,1,1,7
201168622,3,1,15,1,6,4
200924660,4,3,1,3,12,7
201168614,3,1,15,1,10,4
201489309,3,1,5,2,2,2
201070646,4,3,14,2,2,2
200651206,4,1,15,2,6,2
202464343,3,1,1,2,3,4
201362787,4,1,12,3,2,2
200823425,3,1,12,2,4,7
201282423,4,6,1,2,2,7
201561750,4,6,1,3,1,7
201561750,3,6,1,3,1,7
201954872,3,1,12,2,6,2
201168283,3,3,12,1,4,7
202361630,4,1,5,3,2,7
202360277,3,7,15,1,11,7
201148467,4,6,5,3,2,2
201282407,4,1,12,3,11,2
201203528,4,3,5,2,2,2
200831113,4,7,12,3,3,2
200923415,4,1,15,2,2,7
201020955,3,1,5,1,12,7
202495214,3,1,5,2,2,4
201489184,3,1,2,2,2,7
201148608,3,6,5,3,2,2
202087813,4,1,1,3,11,7
202361606,4,6,5,3,2,2
201992690,3,1,12,3,2,7
